algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,32,"1,1,1",1,selection,0.045582158,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,32,"1,1,1",1,selection,0.045562899,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,32,"1,1,1",1,selection,0.045578452,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,32,"1,1,1",1,selection,0.045575457,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,32,"1,1,1",1,selection,0.051043081,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,32,"1,1,1",1,selection,0.051053907,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,32,"1,1,1",1,selection,0.051046716,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,32,"1,1,1",1,selection,0.051053056,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,32,"1,1,1",1,selection,0.051052365,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,32,"1,1,1",1,selection,0.051057252,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,32,"1,1,1",1,selection,0.051039605,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,32,"1,1,1",1,selection,0.051041067,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,32,"1,1,1",1,selection,0.051037101,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,32,"1,1,1",1,selection,0.051031143,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,64,"1,1,1",1,selection,0.045580745,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,64,"1,1,1",1,selection,0.045578682,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,64,"1,1,1",1,selection,0.045577661,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,64,"1,1,1",1,selection,0.045559273,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,64,"1,1,1",1,selection,0.045576428,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,64,"1,1,1",1,selection,0.045576319,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,64,"1,1,1",1,selection,0.045582568,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,64,"1,1,1",1,selection,0.04558375,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,64,"1,1,1",1,selection,0.045565902,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,64,"1,1,1",1,selection,0.045584641,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,64,"1,1,1",1,selection,0.051050051,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,64,"1,1,1",1,selection,0.051061078,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,64,"1,1,1",1,selection,0.051070232,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,64,"1,1,1",1,selection,0.051047818,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,64,"1,1,1",1,selection,0.051059546,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,64,"1,1,1",1,selection,0.051058254,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,64,"1,1,1",1,selection,0.051052585,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,64,"1,1,1",1,selection,0.051060247,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,64,"1,1,1",1,selection,0.05106881,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,64,"1,1,1",1,selection,0.051059876,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,128,"1,1,1",1,selection,0.044117539,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,128,"1,1,1",1,selection,0.04412519,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,128,"1,1,1",1,selection,0.044124249,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,128,"1,1,1",1,selection,0.044133333,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,128,"1,1,1",1,selection,0.044120803,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,128,"1,1,1",1,selection,0.044135235,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,128,"1,1,1",1,selection,0.044139892,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,128,"1,1,1",1,selection,0.044123287,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,64,128,"1,1,1",1,selection,0.044117928,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,64,128,"1,1,1",1,selection,0.044116808,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,128,"1,1,1",1,selection,0.051055499,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,128,"1,1,1",1,selection,0.051057533,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,128,"1,1,1",1,selection,0.051062149,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,128,"1,1,1",1,selection,0.051073286,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,128,"1,1,1",1,selection,0.051066085,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,128,"1,1,1",1,selection,0.051068479,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,128,"1,1,1",1,selection,0.051059425,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,128,"1,1,1",1,selection,0.051067488,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,128,"1,1,1",1,selection,0.051061308,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,128,"1,1,1",1,selection,0.051076892,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.041470539,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.041473542,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.041474214,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.041472191,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.041467593,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.041476397,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.041464069,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.041474695,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.041467073,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.041475235,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.047668779,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.04767609,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.047666394,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.047658063,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.047665804,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.047661928,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.047673026,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.047665925,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.047660737,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.04765683,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,512,"1,1,1",1,selection,0.042885883,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,512,"1,1,1",1,selection,0.043071703,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,128,512,"1,1,1",1,selection,0.043140337,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,128,512,"1,1,1",1,selection,0.042797649,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,128,512,"1,1,1",1,selection,0.042736286,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,128,512,"1,1,1",1,selection,0.042737207,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,128,512,"1,1,1",1,selection,0.042727272,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,128,512,"1,1,1",1,selection,0.042735164,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,18,1048576,1024,1,128,512,"1,1,1",1,selection,0.042743427,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,19,1048576,1024,1,128,512,"1,1,1",1,selection,0.04273232,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,10,1048576,1024,1,256,512,"1,1,1",1,selection,0.053665544,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,11,1048576,1024,1,256,512,"1,1,1",1,selection,0.053667547,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,12,1048576,1024,1,256,512,"1,1,1",1,selection,0.053665163,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,13,1048576,1024,1,256,512,"1,1,1",1,selection,0.053674197,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,14,1048576,1024,1,256,512,"1,1,1",1,selection,0.053694428,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,15,1048576,1024,1,256,512,"1,1,1",1,selection,0.053673757,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,16,1048576,1024,1,256,512,"1,1,1",1,selection,0.053672063,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,17,1048576,1024,1,256,512,"1,1,1",1,selection,0.053680697,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,18,1048576,1024,1,256,512,"1,1,1",1,selection,0.053668448,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
bits (descending data),uniform,descending,19,1048576,1024,1,256,512,"1,1,1",1,selection,0.053686525,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045214691,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,128,1024,"1,1,1",1,selection,0.045163083,ampere02,35760919,data/buffer-ampere02-35760919.csv,descending
