algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
bits (descending data),uniform,descending,11,16777216,64,1,512,1024,"1,1,1",1,selection,0.119572694,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,1024,"1,1,1",1,selection,0.119567246,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,1024,"1,1,1",1,selection,0.119585396,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,1024,"1,1,1",1,selection,0.119571142,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,1024,"1,1,1",1,selection,0.119561687,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,1024,"1,1,1",1,selection,0.119562909,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,1024,"1,1,1",1,selection,0.11957626,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,1024,"1,1,1",1,selection,0.119554736,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,1024,"1,1,1",1,selection,0.119568948,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,10,16777216,64,1,512,2048,"1,1,1",1,selection,0.096933548,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,11,16777216,64,1,512,2048,"1,1,1",1,selection,0.096946788,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,12,16777216,64,1,512,2048,"1,1,1",1,selection,0.096959597,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,13,16777216,64,1,512,2048,"1,1,1",1,selection,0.096930453,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,14,16777216,64,1,512,2048,"1,1,1",1,selection,0.096933377,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,15,16777216,64,1,512,2048,"1,1,1",1,selection,0.096911574,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,16,16777216,64,1,512,2048,"1,1,1",1,selection,0.0969157,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,17,16777216,64,1,512,2048,"1,1,1",1,selection,0.096934819,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,18,16777216,64,1,512,2048,"1,1,1",1,selection,0.096933037,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,19,16777216,64,1,512,2048,"1,1,1",1,selection,0.096927989,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,10,16777216,64,1,512,2048,"1,1,1",1,selection,0.128929512,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,11,16777216,64,1,512,2048,"1,1,1",1,selection,0.128919367,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,12,16777216,64,1,512,2048,"1,1,1",1,selection,0.128908901,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,13,16777216,64,1,512,2048,"1,1,1",1,selection,0.128910903,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,14,16777216,64,1,512,2048,"1,1,1",1,selection,0.128918155,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,15,16777216,64,1,512,2048,"1,1,1",1,selection,0.128912987,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,16,16777216,64,1,512,2048,"1,1,1",1,selection,0.1289155,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,17,16777216,64,1,512,2048,"1,1,1",1,selection,0.128923614,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,18,16777216,64,1,512,2048,"1,1,1",1,selection,0.128925256,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,19,16777216,64,1,512,2048,"1,1,1",1,selection,0.128898985,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,32,"1,1,1",1,selection,0.05872363,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,32,"1,1,1",1,selection,0.058713375,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,32,"1,1,1",1,selection,0.058695687,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,32,"1,1,1",1,selection,0.058743791,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,32,"1,1,1",1,selection,0.058738703,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,32,"1,1,1",1,selection,0.058715708,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,32,"1,1,1",1,selection,0.058746265,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,32,"1,1,1",1,selection,0.058730982,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,32,"1,1,1",1,selection,0.058742829,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,32,"1,1,1",1,selection,0.058715037,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,32,"1,1,1",1,selection,0.068118838,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,32,"1,1,1",1,selection,0.068121161,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,32,"1,1,1",1,selection,0.06811433,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,32,"1,1,1",1,selection,0.068116754,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,32,"1,1,1",1,selection,0.068145177,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,32,"1,1,1",1,selection,0.068134181,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,32,"1,1,1",1,selection,0.068117485,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,32,"1,1,1",1,selection,0.068103564,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,32,"1,1,1",1,selection,0.068125618,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,32,"1,1,1",1,selection,0.068112597,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,64,"1,1,1",1,selection,0.058739604,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,64,"1,1,1",1,selection,0.058724932,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,64,"1,1,1",1,selection,0.058735519,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,64,"1,1,1",1,selection,0.058742118,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,64,"1,1,1",1,selection,0.058722007,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,64,"1,1,1",1,selection,0.058714266,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,64,"1,1,1",1,selection,0.058727196,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,64,"1,1,1",1,selection,0.058733946,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,64,"1,1,1",1,selection,0.058724482,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,64,"1,1,1",1,selection,0.058740456,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,64,"1,1,1",1,selection,0.068125026,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,64,"1,1,1",1,selection,0.068126749,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,64,"1,1,1",1,selection,0.068117725,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,64,"1,1,1",1,selection,0.068132728,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,64,"1,1,1",1,selection,0.068143925,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,64,"1,1,1",1,selection,0.06812757,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,64,"1,1,1",1,selection,0.068119979,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,64,"1,1,1",1,selection,0.068124305,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,64,"1,1,1",1,selection,0.068143225,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,64,"1,1,1",1,selection,0.06812072,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,128,"1,1,1",1,selection,0.058731592,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,128,"1,1,1",1,selection,0.058733355,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,128,"1,1,1",1,selection,0.058715709,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,128,"1,1,1",1,selection,0.058714807,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,128,"1,1,1",1,selection,0.058728487,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,128,"1,1,1",1,selection,0.058708397,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,128,"1,1,1",1,selection,0.058727527,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,128,"1,1,1",1,selection,0.058724562,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,128,"1,1,1",1,selection,0.05873027,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,128,"1,1,1",1,selection,0.058711041,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,128,"1,1,1",1,selection,0.068112136,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,128,"1,1,1",1,selection,0.068118877,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,128,"1,1,1",1,selection,0.068099097,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,128,"1,1,1",1,selection,0.06812744,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,128,"1,1,1",1,selection,0.06813414,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,128,"1,1,1",1,selection,0.068113319,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,128,"1,1,1",1,selection,0.068132818,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,128,"1,1,1",1,selection,0.068123745,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,128,"1,1,1",1,selection,0.068119628,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,128,"1,1,1",1,selection,0.068109813,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,128,256,"1,1,1",1,selection,0.051492747,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,128,256,"1,1,1",1,selection,0.051490814,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,128,256,"1,1,1",1,selection,0.051472316,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,128,256,"1,1,1",1,selection,0.051484814,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,128,256,"1,1,1",1,selection,0.051478714,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,128,256,"1,1,1",1,selection,0.05148857,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,128,256,"1,1,1",1,selection,0.05147541,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,128,256,"1,1,1",1,selection,0.051484033,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,128,256,"1,1,1",1,selection,0.051497504,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,128,256,"1,1,1",1,selection,0.051490172,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,256,"1,1,1",1,selection,0.068135352,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,256,"1,1,1",1,selection,0.0681331,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,256,"1,1,1",1,selection,0.068125007,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,256,"1,1,1",1,selection,0.06814716,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,256,"1,1,1",1,selection,0.068130955,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,256,"1,1,1",1,selection,0.068124486,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,256,"1,1,1",1,selection,0.068120249,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,256,"1,1,1",1,selection,0.068125477,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,256,"1,1,1",1,selection,0.068131897,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,256,"1,1,1",1,selection,0.068131926,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,128,512,"1,1,1",1,selection,0.052539975,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,128,512,"1,1,1",1,selection,0.052535007,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,128,512,"1,1,1",1,selection,0.05253084,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,128,512,"1,1,1",1,selection,0.052538452,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,128,512,"1,1,1",1,selection,0.052527375,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,128,512,"1,1,1",1,selection,0.052533325,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,128,512,"1,1,1",1,selection,0.052531411,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,128,512,"1,1,1",1,selection,0.052527805,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,128,512,"1,1,1",1,selection,0.052574557,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,128,512,"1,1,1",1,selection,0.05253763,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,256,512,"1,1,1",1,selection,0.062690104,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,256,512,"1,1,1",1,selection,0.062686697,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,256,512,"1,1,1",1,selection,0.062671885,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,256,512,"1,1,1",1,selection,0.062697615,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,256,512,"1,1,1",1,selection,0.062691705,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,256,512,"1,1,1",1,selection,0.062695181,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,256,512,"1,1,1",1,selection,0.062696423,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,256,512,"1,1,1",1,selection,0.062678425,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,256,512,"1,1,1",1,selection,0.062687139,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,256,512,"1,1,1",1,selection,0.062665265,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,1024,"1,1,1",1,selection,0.053042651,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,1024,"1,1,1",1,selection,0.053045897,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,1024,"1,1,1",1,selection,0.05305457,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,1024,"1,1,1",1,selection,0.053036872,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.053055932,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.053033247,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.053030653,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.053034769,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.053043834,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.053041009,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,1024,"1,1,1",1,selection,0.06709821,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,1024,"1,1,1",1,selection,0.067092971,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,1024,"1,1,1",1,selection,0.067090458,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,1024,"1,1,1",1,selection,0.067085821,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,1024,"1,1,1",1,selection,0.067095116,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,1024,"1,1,1",1,selection,0.067086241,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,1024,"1,1,1",1,selection,0.0670789,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,1024,"1,1,1",1,selection,0.06707846,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,1024,"1,1,1",1,selection,0.067094594,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,1024,"1,1,1",1,selection,0.067087945,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,10,4194304,256,1,256,2048,"1,1,1",1,selection,0.054202952,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,11,4194304,256,1,256,2048,"1,1,1",1,selection,0.05420776,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,12,4194304,256,1,256,2048,"1,1,1",1,selection,0.054226928,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,13,4194304,256,1,256,2048,"1,1,1",1,selection,0.054214029,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,14,4194304,256,1,256,2048,"1,1,1",1,selection,0.054196062,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,15,4194304,256,1,256,2048,"1,1,1",1,selection,0.054187007,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,16,4194304,256,1,256,2048,"1,1,1",1,selection,0.054215952,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,17,4194304,256,1,256,2048,"1,1,1",1,selection,0.054210533,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,18,4194304,256,1,256,2048,"1,1,1",1,selection,0.054199076,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,19,4194304,256,1,256,2048,"1,1,1",1,selection,0.05422125,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,10,4194304,256,1,512,2048,"1,1,1",1,selection,0.069110901,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,11,4194304,256,1,512,2048,"1,1,1",1,selection,0.069098342,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,12,4194304,256,1,512,2048,"1,1,1",1,selection,0.069094276,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,13,4194304,256,1,512,2048,"1,1,1",1,selection,0.069090851,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,14,4194304,256,1,512,2048,"1,1,1",1,selection,0.069083408,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,15,4194304,256,1,512,2048,"1,1,1",1,selection,0.069089859,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,16,4194304,256,1,512,2048,"1,1,1",1,selection,0.069109179,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,17,4194304,256,1,512,2048,"1,1,1",1,selection,0.069093414,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,18,4194304,256,1,512,2048,"1,1,1",1,selection,0.069098342,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
bits (descending data),uniform,descending,19,4194304,256,1,512,2048,"1,1,1",1,selection,0.069131262,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,10,1048576,1024,1,64,32,"1,1,1",1,selection,0.033823083,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,11,1048576,1024,1,64,32,"1,1,1",1,selection,0.033830313,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,12,1048576,1024,1,64,32,"1,1,1",1,selection,0.033828852,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,13,1048576,1024,1,64,32,"1,1,1",1,selection,0.033839097,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,14,1048576,1024,1,64,32,"1,1,1",1,selection,0.033825506,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,15,1048576,1024,1,64,32,"1,1,1",1,selection,0.033830353,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,16,1048576,1024,1,64,32,"1,1,1",1,selection,0.033822152,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
sort-in-registers (any data),uniform,descending,17,1048576,1024,1,64,32,"1,1,1",1,selection,0.033826488,hopper01,35760905,data/buffer-hopper01-35760905.csv,descending
