algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,source_csv,dataset
sort-in-registers (any data),uniform,identity,14,4194304,256,1,256,128,"1,1,1",1,selection,0.037184729,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,256,128,"1,1,1",1,selection,0.037188469,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,256,128,"1,1,1",1,selection,0.037186309,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,256,128,"1,1,1",1,selection,0.037191488,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,256,128,"1,1,1",1,selection,0.037194118,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,256,128,"1,1,1",1,selection,0.037192948,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,10,4194304,256,1,512,128,"1,1,1",1,selection,0.00557128,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,11,4194304,256,1,512,128,"1,1,1",1,selection,0.00558445,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,12,4194304,256,1,512,128,"1,1,1",1,selection,0.00558771,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,13,4194304,256,1,512,128,"1,1,1",1,selection,0.00557712,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,14,4194304,256,1,512,128,"1,1,1",1,selection,0.005474241,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,15,4194304,256,1,512,128,"1,1,1",1,selection,0.005464661,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,16,4194304,256,1,512,128,"1,1,1",1,selection,0.005469531,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,17,4194304,256,1,512,128,"1,1,1",1,selection,0.00546795,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,18,4194304,256,1,512,128,"1,1,1",1,selection,0.005465531,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,19,4194304,256,1,512,128,"1,1,1",1,selection,0.005463991,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,128,256,"1,1,1",1,selection,0.032772775,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,128,256,"1,1,1",1,selection,0.032775606,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,128,256,"1,1,1",1,selection,0.032769856,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,128,256,"1,1,1",1,selection,0.032758917,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,128,256,"1,1,1",1,selection,0.032767477,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,128,256,"1,1,1",1,selection,0.032754146,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,128,256,"1,1,1",1,selection,0.032759226,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,128,256,"1,1,1",1,selection,0.032769656,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,128,256,"1,1,1",1,selection,0.032782176,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,128,256,"1,1,1",1,selection,0.032795066,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,10,4194304,256,1,512,256,"1,1,1",1,selection,0.00560739,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,11,4194304,256,1,512,256,"1,1,1",1,selection,0.005601019,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,12,4194304,256,1,512,256,"1,1,1",1,selection,0.005488801,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,13,4194304,256,1,512,256,"1,1,1",1,selection,0.005480241,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,14,4194304,256,1,512,256,"1,1,1",1,selection,0.00548946,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,15,4194304,256,1,512,256,"1,1,1",1,selection,0.005483312,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,16,4194304,256,1,512,256,"1,1,1",1,selection,0.005489961,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,17,4194304,256,1,512,256,"1,1,1",1,selection,0.005490701,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,18,4194304,256,1,512,256,"1,1,1",1,selection,0.005486661,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,19,4194304,256,1,512,256,"1,1,1",1,selection,0.005488641,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,128,512,"1,1,1",1,selection,0.029459482,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,128,512,"1,1,1",1,selection,0.029443873,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,128,512,"1,1,1",1,selection,0.029467832,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,128,512,"1,1,1",1,selection,0.029457432,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,128,512,"1,1,1",1,selection,0.029456022,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,128,512,"1,1,1",1,selection,0.029457392,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,128,512,"1,1,1",1,selection,0.029460521,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,128,512,"1,1,1",1,selection,0.029460272,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,128,512,"1,1,1",1,selection,0.029458372,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,128,512,"1,1,1",1,selection,0.029459232,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,10,4194304,256,1,256,512,"1,1,1",1,selection,0.009923092,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,11,4194304,256,1,256,512,"1,1,1",1,selection,0.009918682,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,12,4194304,256,1,256,512,"1,1,1",1,selection,0.009757884,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,13,4194304,256,1,256,512,"1,1,1",1,selection,0.009752265,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,14,4194304,256,1,256,512,"1,1,1",1,selection,0.009764545,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,15,4194304,256,1,256,512,"1,1,1",1,selection,0.009755265,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,16,4194304,256,1,256,512,"1,1,1",1,selection,0.009753275,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,17,4194304,256,1,256,512,"1,1,1",1,selection,0.009754055,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,18,4194304,256,1,256,512,"1,1,1",1,selection,0.009759115,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,19,4194304,256,1,256,512,"1,1,1",1,selection,0.009757565,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,128,1024,"1,1,1",1,selection,0.028315284,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,128,1024,"1,1,1",1,selection,0.028321854,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,128,1024,"1,1,1",1,selection,0.028321574,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,128,1024,"1,1,1",1,selection,0.028319534,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,128,1024,"1,1,1",1,selection,0.028327884,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,128,1024,"1,1,1",1,selection,0.028325794,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,128,1024,"1,1,1",1,selection,0.028327354,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,128,1024,"1,1,1",1,selection,0.028325244,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,128,1024,"1,1,1",1,selection,0.028319594,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,128,1024,"1,1,1",1,selection,0.028316854,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,10,4194304,256,1,256,1024,"1,1,1",1,selection,0.010040132,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,11,4194304,256,1,256,1024,"1,1,1",1,selection,0.010048942,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,12,4194304,256,1,256,1024,"1,1,1",1,selection,0.010044891,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,13,4194304,256,1,256,1024,"1,1,1",1,selection,0.010034072,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.010044292,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.010045702,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.010051971,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.010041932,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.010042531,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.009868654,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,128,2048,"1,1,1",1,selection,0.030230973,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,128,2048,"1,1,1",1,selection,0.030176564,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,128,2048,"1,1,1",1,selection,0.030118084,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,128,2048,"1,1,1",1,selection,0.030241864,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,128,2048,"1,1,1",1,selection,0.029975986,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,128,2048,"1,1,1",1,selection,0.030110615,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,128,2048,"1,1,1",1,selection,0.030128155,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,128,2048,"1,1,1",1,selection,0.030047186,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,128,2048,"1,1,1",1,selection,0.029549361,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,128,2048,"1,1,1",1,selection,0.029901387,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,10,4194304,256,1,256,2048,"1,1,1",1,selection,0.010477787,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,11,4194304,256,1,256,2048,"1,1,1",1,selection,0.010483347,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,12,4194304,256,1,256,2048,"1,1,1",1,selection,0.010484767,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,13,4194304,256,1,256,2048,"1,1,1",1,selection,0.010497557,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,14,4194304,256,1,256,2048,"1,1,1",1,selection,0.010485967,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,15,4194304,256,1,256,2048,"1,1,1",1,selection,0.010493637,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,16,4194304,256,1,256,2048,"1,1,1",1,selection,0.010486517,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,17,4194304,256,1,256,2048,"1,1,1",1,selection,0.010495667,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,18,4194304,256,1,256,2048,"1,1,1",1,selection,0.010478537,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,19,4194304,256,1,256,2048,"1,1,1",1,selection,0.010494927,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,10,1048576,1024,1,128,32,"1,1,1",1,selection,0.017288993,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,11,1048576,1024,1,128,32,"1,1,1",1,selection,0.017286424,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,12,1048576,1024,1,128,32,"1,1,1",1,selection,0.017290974,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,13,1048576,1024,1,128,32,"1,1,1",1,selection,0.017294023,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,14,1048576,1024,1,128,32,"1,1,1",1,selection,0.017288573,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,15,1048576,1024,1,128,32,"1,1,1",1,selection,0.017286543,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,16,1048576,1024,1,128,32,"1,1,1",1,selection,0.017292794,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,17,1048576,1024,1,128,32,"1,1,1",1,selection,0.017290243,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,18,1048576,1024,1,128,32,"1,1,1",1,selection,0.017285753,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,19,1048576,1024,1,128,32,"1,1,1",1,selection,0.017290724,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,10,1048576,1024,1,256,32,"1,1,1",1,selection,0.005210154,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,11,1048576,1024,1,256,32,"1,1,1",1,selection,0.005217674,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,12,1048576,1024,1,256,32,"1,1,1",1,selection,0.005230213,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,13,1048576,1024,1,256,32,"1,1,1",1,selection,0.005218943,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,14,1048576,1024,1,256,32,"1,1,1",1,selection,0.005239374,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,15,1048576,1024,1,256,32,"1,1,1",1,selection,0.005233714,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,16,1048576,1024,1,256,32,"1,1,1",1,selection,0.005227293,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,17,1048576,1024,1,256,32,"1,1,1",1,selection,0.005223814,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,18,1048576,1024,1,256,32,"1,1,1",1,selection,0.005230423,bw01,35760910,data/buffer-bw01-35760910.csv,random
bits (random data),uniform,identity,19,1048576,1024,1,256,32,"1,1,1",1,selection,0.005220504,bw01,35760910,data/buffer-bw01-35760910.csv,random
sort-in-registers (any data),uniform,identity,10,1048576,1024,1,128,64,"1,1,1",1,selection,0.017289174,bw01,35760910,data/buffer-bw01-35760910.csv,random
