algorithm,generator,preprocessor,iteration,point_count,query_count,dim,block_size,k,items_per_thread,deg,phase,time,hostname,jobid,dataset
bits (random data),uniform,identity,12,4194304,256,1,256,512,"1,1,1",1,selection,0.007095707,ampere01,108415,random
bits (random data),uniform,identity,13,4194304,256,1,256,512,"1,1,1",1,selection,0.007105802,ampere01,108415,random
bits (random data),uniform,identity,14,4194304,256,1,256,512,"1,1,1",1,selection,0.007104891,ampere01,108415,random
bits (random data),uniform,identity,15,4194304,256,1,256,512,"1,1,1",1,selection,0.007115086,ampere01,108415,random
bits (random data),uniform,identity,16,4194304,256,1,256,512,"1,1,1",1,selection,0.007108385,ampere01,108415,random
bits (random data),uniform,identity,17,4194304,256,1,256,512,"1,1,1",1,selection,0.007109167,ampere01,108415,random
bits (random data),uniform,identity,18,4194304,256,1,256,512,"1,1,1",1,selection,0.007109608,ampere01,108415,random
bits (random data),uniform,identity,19,4194304,256,1,256,512,"1,1,1",1,selection,0.007106203,ampere01,108415,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,256,1024,"1,1,1",1,selection,0.036371831,ampere01,108415,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,256,1024,"1,1,1",1,selection,0.036174139,ampere01,108415,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,256,1024,"1,1,1",1,selection,0.035967094,ampere01,108415,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,256,1024,"1,1,1",1,selection,0.035723044,ampere01,108415,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.035698416,ampere01,108415,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.035750506,ampere01,108415,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.036038975,ampere01,108415,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.036126206,ampere01,108415,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.036258247,ampere01,108415,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.036394004,ampere01,108415,random
bits (random data),uniform,identity,10,4194304,256,1,256,1024,"1,1,1",1,selection,0.007511218,ampere01,108415,random
bits (random data),uniform,identity,11,4194304,256,1,256,1024,"1,1,1",1,selection,0.007515715,ampere01,108415,random
bits (random data),uniform,identity,12,4194304,256,1,256,1024,"1,1,1",1,selection,0.007510867,ampere01,108415,random
bits (random data),uniform,identity,13,4194304,256,1,256,1024,"1,1,1",1,selection,0.007516356,ampere01,108415,random
bits (random data),uniform,identity,14,4194304,256,1,256,1024,"1,1,1",1,selection,0.007513261,ampere01,108415,random
bits (random data),uniform,identity,15,4194304,256,1,256,1024,"1,1,1",1,selection,0.007508955,ampere01,108415,random
bits (random data),uniform,identity,16,4194304,256,1,256,1024,"1,1,1",1,selection,0.007509265,ampere01,108415,random
bits (random data),uniform,identity,17,4194304,256,1,256,1024,"1,1,1",1,selection,0.007510697,ampere01,108415,random
bits (random data),uniform,identity,18,4194304,256,1,256,1024,"1,1,1",1,selection,0.007507543,ampere01,108415,random
bits (random data),uniform,identity,19,4194304,256,1,256,1024,"1,1,1",1,selection,0.007510877,ampere01,108415,random
sort-in-registers (any data),uniform,identity,10,4194304,256,1,256,2048,"1,1,1",1,selection,0.036900414,ampere01,108415,random
sort-in-registers (any data),uniform,identity,11,4194304,256,1,256,2048,"1,1,1",1,selection,0.037020566,ampere01,108415,random
sort-in-registers (any data),uniform,identity,12,4194304,256,1,256,2048,"1,1,1",1,selection,0.037519044,ampere01,108415,random
sort-in-registers (any data),uniform,identity,13,4194304,256,1,256,2048,"1,1,1",1,selection,0.037282995,ampere01,108415,random
sort-in-registers (any data),uniform,identity,14,4194304,256,1,256,2048,"1,1,1",1,selection,0.037150424,ampere01,108415,random
sort-in-registers (any data),uniform,identity,15,4194304,256,1,256,2048,"1,1,1",1,selection,0.037122922,ampere01,108415,random
sort-in-registers (any data),uniform,identity,16,4194304,256,1,256,2048,"1,1,1",1,selection,0.037130974,ampere01,108415,random
sort-in-registers (any data),uniform,identity,17,4194304,256,1,256,2048,"1,1,1",1,selection,0.037384649,ampere01,108415,random
sort-in-registers (any data),uniform,identity,18,4194304,256,1,256,2048,"1,1,1",1,selection,0.037328564,ampere01,108415,random
sort-in-registers (any data),uniform,identity,19,4194304,256,1,256,2048,"1,1,1",1,selection,0.037369486,ampere01,108415,random
bits (random data),uniform,identity,10,4194304,256,1,512,2048,"1,1,1",1,selection,0.005435643,ampere01,108415,random
bits (random data),uniform,identity,11,4194304,256,1,512,2048,"1,1,1",1,selection,0.005431907,ampere01,108415,random
bits (random data),uniform,identity,12,4194304,256,1,512,2048,"1,1,1",1,selection,0.005428963,ampere01,108415,random
bits (random data),uniform,identity,13,4194304,256,1,512,2048,"1,1,1",1,selection,0.005437787,ampere01,108415,random
bits (random data),uniform,identity,14,4194304,256,1,512,2048,"1,1,1",1,selection,0.0054337,ampere01,108415,random
bits (random data),uniform,identity,15,4194304,256,1,512,2048,"1,1,1",1,selection,0.005438858,ampere01,108415,random
bits (random data),uniform,identity,16,4194304,256,1,512,2048,"1,1,1",1,selection,0.005436684,ampere01,108415,random
bits (random data),uniform,identity,17,4194304,256,1,512,2048,"1,1,1",1,selection,0.005431877,ampere01,108415,random
bits (random data),uniform,identity,18,4194304,256,1,512,2048,"1,1,1",1,selection,0.005428823,ampere01,108415,random
bits (random data),uniform,identity,19,4194304,256,1,512,2048,"1,1,1",1,selection,0.005431797,ampere01,108415,random
sort-in-registers (any data),uniform,identity,10,1048576,1024,1,64,32,"1,1,1",1,selection,0.024031511,ampere01,108415,random
sort-in-registers (any data),uniform,identity,11,1048576,1024,1,64,32,"1,1,1",1,selection,0.02377434,ampere01,108415,random
sort-in-registers (any data),uniform,identity,12,1048576,1024,1,64,32,"1,1,1",1,selection,0.023775051,ampere01,108415,random
sort-in-registers (any data),uniform,identity,13,1048576,1024,1,64,32,"1,1,1",1,selection,0.023619345,ampere01,108415,random
sort-in-registers (any data),uniform,identity,14,1048576,1024,1,64,32,"1,1,1",1,selection,0.023364237,ampere01,108415,random
sort-in-registers (any data),uniform,identity,15,1048576,1024,1,64,32,"1,1,1",1,selection,0.023713317,ampere01,108415,random
sort-in-registers (any data),uniform,identity,16,1048576,1024,1,64,32,"1,1,1",1,selection,0.023388023,ampere01,108415,random
sort-in-registers (any data),uniform,identity,17,1048576,1024,1,64,32,"1,1,1",1,selection,0.02385948,ampere01,108415,random
sort-in-registers (any data),uniform,identity,18,1048576,1024,1,64,32,"1,1,1",1,selection,0.023577121,ampere01,108415,random
sort-in-registers (any data),uniform,identity,19,1048576,1024,1,64,32,"1,1,1",1,selection,0.023873371,ampere01,108415,random
bits (random data),uniform,identity,10,1048576,1024,1,256,32,"1,1,1",1,selection,0.005632802,ampere01,108415,random
bits (random data),uniform,identity,11,1048576,1024,1,256,32,"1,1,1",1,selection,0.005632022,ampere01,108415,random
bits (random data),uniform,identity,12,1048576,1024,1,256,32,"1,1,1",1,selection,0.005630849,ampere01,108415,random
bits (random data),uniform,identity,13,1048576,1024,1,256,32,"1,1,1",1,selection,0.005634595,ampere01,108415,random
bits (random data),uniform,identity,14,1048576,1024,1,256,32,"1,1,1",1,selection,0.005640294,ampere01,108415,random
bits (random data),uniform,identity,15,1048576,1024,1,256,32,"1,1,1",1,selection,0.005632492,ampere01,108415,random
bits (random data),uniform,identity,16,1048576,1024,1,256,32,"1,1,1",1,selection,0.005634826,ampere01,108415,random
bits (random data),uniform,identity,17,1048576,1024,1,256,32,"1,1,1",1,selection,0.005635596,ampere01,108415,random
bits (random data),uniform,identity,18,1048576,1024,1,256,32,"1,1,1",1,selection,0.005630069,ampere01,108415,random
bits (random data),uniform,identity,19,1048576,1024,1,256,32,"1,1,1",1,selection,0.005642788,ampere01,108415,random
sort-in-registers (any data),uniform,identity,10,1048576,1024,1,64,64,"1,1,1",1,selection,0.023878579,ampere01,108415,random
sort-in-registers (any data),uniform,identity,11,1048576,1024,1,64,64,"1,1,1",1,selection,0.023579524,ampere01,108415,random
sort-in-registers (any data),uniform,identity,12,1048576,1024,1,64,64,"1,1,1",1,selection,0.02388574,ampere01,108415,random
sort-in-registers (any data),uniform,identity,13,1048576,1024,1,64,64,"1,1,1",1,selection,0.023602278,ampere01,108415,random
sort-in-registers (any data),uniform,identity,14,1048576,1024,1,64,64,"1,1,1",1,selection,0.023781431,ampere01,108415,random
sort-in-registers (any data),uniform,identity,15,1048576,1024,1,64,64,"1,1,1",1,selection,0.023638845,ampere01,108415,random
sort-in-registers (any data),uniform,identity,16,1048576,1024,1,64,64,"1,1,1",1,selection,0.023402174,ampere01,108415,random
sort-in-registers (any data),uniform,identity,17,1048576,1024,1,64,64,"1,1,1",1,selection,0.023702931,ampere01,108415,random
sort-in-registers (any data),uniform,identity,18,1048576,1024,1,64,64,"1,1,1",1,selection,0.023382895,ampere01,108415,random
sort-in-registers (any data),uniform,identity,19,1048576,1024,1,64,64,"1,1,1",1,selection,0.023857287,ampere01,108415,random
bits (random data),uniform,identity,10,1048576,1024,1,256,64,"1,1,1",1,selection,0.005647806,ampere01,108415,random
bits (random data),uniform,identity,11,1048576,1024,1,256,64,"1,1,1",1,selection,0.005643489,ampere01,108415,random
bits (random data),uniform,identity,12,1048576,1024,1,256,64,"1,1,1",1,selection,0.005635266,ampere01,108415,random
bits (random data),uniform,identity,13,1048576,1024,1,256,64,"1,1,1",1,selection,0.005647845,ampere01,108415,random
bits (random data),uniform,identity,14,1048576,1024,1,256,64,"1,1,1",1,selection,0.005641015,ampere01,108415,random
bits (random data),uniform,identity,15,1048576,1024,1,256,64,"1,1,1",1,selection,0.005642037,ampere01,108415,random
bits (random data),uniform,identity,16,1048576,1024,1,256,64,"1,1,1",1,selection,0.00564417,ampere01,108415,random
bits (random data),uniform,identity,17,1048576,1024,1,256,64,"1,1,1",1,selection,0.005645121,ampere01,108415,random
bits (random data),uniform,identity,18,1048576,1024,1,256,64,"1,1,1",1,selection,0.005646143,ampere01,108415,random
bits (random data),uniform,identity,19,1048576,1024,1,256,64,"1,1,1",1,selection,0.005647345,ampere01,108415,random
sort-in-registers (any data),uniform,identity,10,1048576,1024,1,64,128,"1,1,1",1,selection,0.022737534,ampere01,108415,random
sort-in-registers (any data),uniform,identity,11,1048576,1024,1,64,128,"1,1,1",1,selection,0.025542819,ampere01,108415,random
sort-in-registers (any data),uniform,identity,12,1048576,1024,1,64,128,"1,1,1",1,selection,0.022842073,ampere01,108415,random
sort-in-registers (any data),uniform,identity,13,1048576,1024,1,64,128,"1,1,1",1,selection,0.025549669,ampere01,108415,random
sort-in-registers (any data),uniform,identity,14,1048576,1024,1,64,128,"1,1,1",1,selection,0.022880271,ampere01,108415,random
sort-in-registers (any data),uniform,identity,15,1048576,1024,1,64,128,"1,1,1",1,selection,0.025417859,ampere01,108415,random
sort-in-registers (any data),uniform,identity,16,1048576,1024,1,64,128,"1,1,1",1,selection,0.023145144,ampere01,108415,random
sort-in-registers (any data),uniform,identity,17,1048576,1024,1,64,128,"1,1,1",1,selection,0.02563598,ampere01,108415,random
sort-in-registers (any data),uniform,identity,18,1048576,1024,1,64,128,"1,1,1",1,selection,0.023056619,ampere01,108415,random
sort-in-registers (any data),uniform,identity,19,1048576,1024,1,64,128,"1,1,1",1,selection,0.025715241,ampere01,108415,random
bits (random data),uniform,identity,10,1048576,1024,1,256,128,"1,1,1",1,selection,0.005652873,ampere01,108415,random
bits (random data),uniform,identity,11,1048576,1024,1,256,128,"1,1,1",1,selection,0.005649598,ampere01,108415,random
bits (random data),uniform,identity,12,1048576,1024,1,256,128,"1,1,1",1,selection,0.005654185,ampere01,108415,random
bits (random data),uniform,identity,13,1048576,1024,1,256,128,"1,1,1",1,selection,0.005660454,ampere01,108415,random
bits (random data),uniform,identity,14,1048576,1024,1,256,128,"1,1,1",1,selection,0.005655007,ampere01,108415,random
bits (random data),uniform,identity,15,1048576,1024,1,256,128,"1,1,1",1,selection,0.005648968,ampere01,108415,random
bits (random data),uniform,identity,16,1048576,1024,1,256,128,"1,1,1",1,selection,0.005653494,ampere01,108415,random
bits (random data),uniform,identity,17,1048576,1024,1,256,128,"1,1,1",1,selection,0.005646954,ampere01,108415,random
bits (random data),uniform,identity,18,1048576,1024,1,256,128,"1,1,1",1,selection,0.005646654,ampere01,108415,random
bits (random data),uniform,identity,19,1048576,1024,1,256,128,"1,1,1",1,selection,0.005661987,ampere01,108415,random
sort-in-registers (any data),uniform,identity,10,1048576,1024,1,64,256,"1,1,1",1,selection,0.025877117,ampere01,108415,random
sort-in-registers (any data),uniform,identity,11,1048576,1024,1,64,256,"1,1,1",1,selection,0.022591261,ampere01,108415,random
sort-in-registers (any data),uniform,identity,12,1048576,1024,1,64,256,"1,1,1",1,selection,0.025771036,ampere01,108415,random
sort-in-registers (any data),uniform,identity,13,1048576,1024,1,64,256,"1,1,1",1,selection,0.022421324,ampere01,108415,random
sort-in-registers (any data),uniform,identity,14,1048576,1024,1,64,256,"1,1,1",1,selection,0.025869165,ampere01,108415,random
sort-in-registers (any data),uniform,identity,15,1048576,1024,1,64,256,"1,1,1",1,selection,0.022907702,ampere01,108415,random
sort-in-registers (any data),uniform,identity,16,1048576,1024,1,64,256,"1,1,1",1,selection,0.025952521,ampere01,108415,random
sort-in-registers (any data),uniform,identity,17,1048576,1024,1,64,256,"1,1,1",1,selection,0.022633557,ampere01,108415,random
sort-in-registers (any data),uniform,identity,18,1048576,1024,1,64,256,"1,1,1",1,selection,0.025682881,ampere01,108415,random
sort-in-registers (any data),uniform,identity,19,1048576,1024,1,64,256,"1,1,1",1,selection,0.022795783,ampere01,108415,random
bits (random data),uniform,identity,10,1048576,1024,1,128,256,"1,1,1",1,selection,0.005251553,ampere01,108415,random
bits (random data),uniform,identity,11,1048576,1024,1,128,256,"1,1,1",1,selection,0.005260727,ampere01,108415,random
bits (random data),uniform,identity,12,1048576,1024,1,128,256,"1,1,1",1,selection,0.005258183,ampere01,108415,random
bits (random data),uniform,identity,13,1048576,1024,1,128,256,"1,1,1",1,selection,0.005252535,ampere01,108415,random
bits (random data),uniform,identity,14,1048576,1024,1,128,256,"1,1,1",1,selection,0.005248809,ampere01,108415,random
bits (random data),uniform,identity,15,1048576,1024,1,128,256,"1,1,1",1,selection,0.005250131,ampere01,108415,random
bits (random data),uniform,identity,16,1048576,1024,1,128,256,"1,1,1",1,selection,0.005257692,ampere01,108415,random
bits (random data),uniform,identity,17,1048576,1024,1,128,256,"1,1,1",1,selection,0.005256,ampere01,108415,random
bits (random data),uniform,identity,18,1048576,1024,1,128,256,"1,1,1",1,selection,0.005246756,ampere01,108415,random
bits (random data),uniform,identity,19,1048576,1024,1,128,256,"1,1,1",1,selection,0.005247727,ampere01,108415,random
sort-in-registers (any data),uniform,identity,10,1048576,1024,1,64,512,"1,1,1",1,selection,0.023568918,ampere01,108415,random
sort-in-registers (any data),uniform,identity,11,1048576,1024,1,64,512,"1,1,1",1,selection,0.022250183,ampere01,108415,random
sort-in-registers (any data),uniform,identity,12,1048576,1024,1,64,512,"1,1,1",1,selection,0.025476648,ampere01,108415,random
sort-in-registers (any data),uniform,identity,13,1048576,1024,1,64,512,"1,1,1",1,selection,0.02209013,ampere01,108415,random
sort-in-registers (any data),uniform,identity,14,1048576,1024,1,64,512,"1,1,1",1,selection,0.023782893,ampere01,108415,random
sort-in-registers (any data),uniform,identity,15,1048576,1024,1,64,512,"1,1,1",1,selection,0.023931399,ampere01,108415,random
sort-in-registers (any data),uniform,identity,16,1048576,1024,1,64,512,"1,1,1",1,selection,0.022023949,ampere01,108415,random
sort-in-registers (any data),uniform,identity,17,1048576,1024,1,64,512,"1,1,1",1,selection,0.025625654,ampere01,108415,random
sort-in-registers (any data),uniform,identity,18,1048576,1024,1,64,512,"1,1,1",1,selection,0.022633526,ampere01,108415,random
sort-in-registers (any data),uniform,identity,19,1048576,1024,1,64,512,"1,1,1",1,selection,0.023371168,ampere01,108415,random
