dataset_id,backend,rows,k,retention_ratio,degree,block_size,items_per_thread,iteration,phase,seconds
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,11,operator,0.00074189299999999998
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,11,download,7.9319999999999996e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,11,transform_isolated,9.4849999999999998e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,11,selection_isolated,0.00073136800000000004
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,11,output_isolated,8.3629999999999994e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,12,operator,0.00074109299999999996
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,12,download,7.9519999999999994e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,12,transform_isolated,9.645e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,12,selection_isolated,0.00073225000000000004
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-prefetch,600572,32,5.3282537314426915e-05,1,128,4,12,output_isolated,7.4610000000000002e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,12,operator,0.00014792399999999999
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,12,download,7.9219999999999997e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,12,transform_isolated,9.6239999999999997e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,12,selection_isolated,0.000137498
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,12,output_isolated,7.6310000000000003e-06
3fb8ea1c5cea68ee8159f3d984c6b8c2e2f70bb5e3ede1cd79af7121a0225a38,bits-sq,600572,32,5.3282537314426915e-05,8,128,4,13,operator,0.000148295
