hostname,GPU,algorithm,point_count,query_count,k,dim,block_size,items_per_thread,items_per_thread2,items_per_thread3,deg,time,slowdown,category
ampere01,L40,partial-bitonic-warp,16777216,64,128,1,512,1,1,1,1,0.251114362,1.0347247503574277,q == 64
ampere01,L40,partial-bitonic-warp,16777216,64,256,1,512,1,1,1,1,0.1722747698,1.0304672046391965,q == 64
ampere01,L40,partial-bitonic-warp,16777216,64,512,1,512,1,1,1,1,0.1308032781,1.0,q == 64
ampere01,L40,partial-bitonic-warp,16777216,64,1024,1,512,1,1,1,1,0.1294811025,1.0,q == 64
ampere01,L40,partial-bitonic-warp,16777216,64,2048,1,512,1,1,1,1,0.1357766255,1.0,q == 64
ampere01,L40,partial-bitonic-warp,262144,4096,32,1,128,1,1,1,1,0.0307790077,1.0,q >= 256
ampere01,L40,partial-bitonic-warp,262144,4096,64,1,128,1,1,1,1,0.0304965926,1.0806537381588532,q >= 256
ampere01,L40,partial-bitonic-warp,262144,4096,128,1,128,1,1,1,1,0.033405831600000005,1.0,q >= 256
ampere01,L40,partial-bitonic-warp,262144,4096,256,1,128,1,1,1,1,0.0397135232,1.0271680813429638,q >= 256
ampere01,L40,partial-bitonic-warp,262144,4096,512,1,128,1,1,1,1,0.0459880695,1.0521940398733942,q >= 256
ampere01,L40,partial-bitonic-warp,262144,4096,1024,1,128,1,1,1,1,0.05073963099999999,1.0558088665588197,q >= 256
ampere01,L40,partial-bitonic-warp,262144,4096,2048,1,128,1,1,1,1,0.0656577859,1.1991457465903426,q >= 256
ampere01,L40,partial-bitonic-warp,1048576,1024,32,1,128,1,1,1,1,0.0371933895,1.0,q >= 256
ampere01,L40,partial-bitonic-warp,1048576,1024,64,1,128,1,1,1,1,0.0330059012,1.044976352487314,q >= 256
ampere01,L40,partial-bitonic-warp,1048576,1024,128,1,128,1,1,1,1,0.0386110383,1.0372334721149858,q >= 256
ampere01,L40,partial-bitonic-warp,1048576,1024,256,1,128,1,1,1,1,0.0459189736,1.0595812509136988,q >= 256
ampere01,L40,partial-bitonic-warp,1048576,1024,512,1,128,1,1,1,1,0.05172071190000001,1.0555227594717396,q >= 256
ampere01,L40,partial-bitonic-warp,1048576,1024,1024,1,128,1,1,1,1,0.05953905660000001,1.0606949606061378,q >= 256
ampere01,L40,partial-bitonic-warp,1048576,1024,2048,1,128,1,1,1,1,0.07630628259999998,1.2075380963003741,q >= 256
ampere01,L40,partial-bitonic-warp,4194304,256,32,1,128,1,1,1,1,0.1404643047,1.0,q >= 256
ampere01,L40,partial-bitonic-warp,4194304,256,64,1,128,1,1,1,1,0.0966977668,1.0347410141424422,q >= 256
ampere01,L40,partial-bitonic-warp,4194304,256,128,1,128,1,1,1,1,0.063943478,1.0,q >= 256
ampere01,L40,partial-bitonic-warp,4194304,256,256,1,128,1,1,1,1,0.0678582641,1.3144898638073854,q >= 256
ampere01,L40,partial-bitonic-warp,4194304,256,512,1,128,1,1,1,1,0.0752239714,1.4343868877630563,q >= 256
ampere01,L40,partial-bitonic-warp,4194304,256,1024,1,128,1,1,1,1,0.0837272254,1.4415951273689005,q >= 256
ampere01,L40,partial-bitonic-warp,4194304,256,2048,1,128,1,1,1,1,0.0933606669,1.4244897607504143,q >= 256
ampere01,L40,partial-bitonic-warp-static,16777216,64,32,1,512,1,1,1,1,0.48503116650000005,1.0115250186492373,q == 64
ampere01,L40,partial-bitonic-warp-static,16777216,64,64,1,512,1,1,1,1,0.3076000134,1.0219713443633096,q == 64
ampere01,L40,partial-bitonic-warp-static,16777216,64,128,1,512,1,1,1,1,0.190554244,1.01520376371143,q == 64
ampere01,L40,partial-bitonic-warp-static,16777216,64,256,1,512,1,1,1,1,0.1278257895,1.0441956551078433,q == 64
ampere01,L40,partial-bitonic-warp-static,16777216,64,512,1,512,1,1,1,1,0.0903511844,1.0,q == 64
ampere01,L40,partial-bitonic-warp-static,16777216,64,1024,1,512,1,1,1,1,0.0897489727,1.0,q == 64
ampere01,L40,partial-bitonic-warp-static,16777216,64,2048,1,512,1,1,1,1,0.1005022109,1.0,q == 64
ampere01,L40,partial-bitonic-warp-static,262144,4096,32,1,128,1,1,1,1,0.025330928699999998,1.0,q >= 256
ampere01,L40,partial-bitonic-warp-static,262144,4096,64,1,128,1,1,1,1,0.024511458,1.1297745900517275,q >= 256
ampere01,L40,partial-bitonic-warp-static,262144,4096,128,1,128,1,1,1,1,0.0256328922,1.0,q >= 256
ampere01,L40,partial-bitonic-warp-static,262144,4096,256,1,128,1,1,1,1,0.030439989,1.0618307736313097,q >= 256
ampere01,L40,partial-bitonic-warp-static,262144,4096,512,1,128,1,1,1,1,0.0338250834,1.082423416692051,q >= 256
ampere01,L40,partial-bitonic-warp-static,262144,4096,1024,1,128,1,1,1,1,0.0382562382,1.079213598737883,q >= 256
ampere01,L40,partial-bitonic-warp-static,262144,4096,2048,1,128,1,1,1,1,0.0459564044,1.1415013495931479,q >= 256
ampere01,L40,partial-bitonic-warp-static,1048576,1024,32,1,128,1,1,1,1,0.031704824799999996,1.0,q >= 256
ampere01,L40,partial-bitonic-warp-static,1048576,1024,64,1,128,1,1,1,1,0.0265046338,1.0799938826801818,q >= 256
ampere01,L40,partial-bitonic-warp-static,1048576,1024,128,1,128,1,1,1,1,0.029658082600000003,1.0486770945947739,q >= 256
ampere01,L40,partial-bitonic-warp-static,1048576,1024,256,1,128,1,1,1,1,0.034452585200000004,1.0763164438308976,q >= 256
ampere01,L40,partial-bitonic-warp-static,1048576,1024,512,1,128,1,1,1,1,0.0382170148,1.087932499509417,q >= 256
ampere01,L40,partial-bitonic-warp-static,1048576,1024,1024,1,128,1,1,1,1,0.0444471934,1.1051167940536955,q >= 256
ampere01,L40,partial-bitonic-warp-static,1048576,1024,2048,1,128,1,1,1,1,0.0534541601,1.1534902476742053,q >= 256
ampere01,L40,partial-bitonic-warp-static,4194304,256,32,1,128,1,1,1,1,0.12013898519999999,1.0017738718380387,q >= 256
ampere01,L40,partial-bitonic-warp-static,4194304,256,64,1,128,1,1,1,1,0.0786946104,1.0388552232154036,q >= 256
ampere01,L40,partial-bitonic-warp-static,4194304,256,128,1,128,1,1,1,1,0.0487929632,1.0,q >= 256
ampere01,L40,partial-bitonic-warp-static,4194304,256,256,1,128,1,1,1,1,0.0458940849,1.2490007257466211,q >= 256
ampere01,L40,partial-bitonic-warp-static,4194304,256,512,1,128,1,1,1,1,0.0519803152,1.4244119930454808,q >= 256
ampere01,L40,partial-bitonic-warp-static,4194304,256,1024,1,128,1,1,1,1,0.0548862841,1.3351990985479845,q >= 256
ampere01,L40,partial-bitonic-warp-static,4194304,256,2048,1,128,1,1,1,1,0.0613059773,1.273881199282316,q >= 256
ampere01,L40,warp-select-tunable,524288,64,32,1,64,7,1,1,1,0.0050974273,1.019626596713517,q == 64
ampere01,L40,warp-select-tunable,524288,64,64,1,64,7,1,1,1,0.0051095561999999995,1.0195396989017813,q == 64
ampere01,L40,warp-select-tunable,524288,64,128,1,64,7,1,1,1,0.00513010385,1.021621239860241,q == 64
ampere01,L40,warp-select-tunable,524288,64,256,1,64,7,1,1,1,0.0051757832500000005,1.01092452626505,q == 64
ampere01,L40,warp-select-tunable,524288,64,512,1,64,7,1,1,1,0.00525232655,1.0,q == 64
ampere01,L40,warp-select-tunable,524288,64,1024,1,64,7,1,1,1,0.0054835607,1.0,q == 64
ampere01,L40,warp-select-tunable,524288,64,2048,1,64,7,1,1,1,0.0063085107000000005,1.0179134061073893,q == 64
ampere01,L40,warp-select-tunable,524288,256,32,1,128,9,1,1,1,0.00535371195,1.0307858524596532,q >= 256
ampere01,L40,warp-select-tunable,524288,256,64,1,128,9,1,1,1,0.0053620347,1.0294027842822961,q >= 256
ampere01,L40,warp-select-tunable,524288,256,128,1,128,9,1,1,1,0.00538913475,1.0334486497546675,q >= 256
ampere01,L40,warp-select-tunable,524288,256,256,1,128,9,1,1,1,0.0054217503,1.0196693247402833,q >= 256
ampere01,L40,warp-select-tunable,524288,256,512,1,128,9,1,1,1,0.0054900191,1.0088724325032465,q >= 256
ampere01,L40,warp-select-tunable,524288,256,1024,1,128,9,1,1,1,0.0056866669500000005,1.0065389124590673,q >= 256
ampere01,L40,warp-select-tunable,524288,256,2048,1,128,9,1,1,1,0.0063176918499999995,1.0102901099679584,q >= 256
ampere01,L40,warp-select-tunable,524288,512,32,1,128,9,1,1,1,0.0053703377,1.0297476639308643,q >= 256
ampere01,L40,warp-select-tunable,524288,512,64,1,128,9,1,1,1,0.0053796834,1.028765419361797,q >= 256
ampere01,L40,warp-select-tunable,524288,512,128,1,128,9,1,1,1,0.0054080970499999995,1.0316443696481785,q >= 256
ampere01,L40,warp-select-tunable,524288,512,256,1,128,9,1,1,1,0.00543866835,1.0178404398237146,q >= 256
ampere01,L40,warp-select-tunable,524288,512,512,1,128,9,1,1,1,0.00550590855,1.0083348057536914,q >= 256
ampere01,L40,warp-select-tunable,524288,512,1024,1,128,9,1,1,1,0.005695250000000001,1.004119609955708,q >= 256
ampere01,L40,warp-select-tunable,524288,512,2048,1,128,9,1,1,1,0.00632029085,1.0087821538305073,q >= 256
ampere01,L40,warp-select-tunable,524288,1024,32,1,128,9,1,1,1,0.00559183565,1.030736233932832,q >= 256
ampere01,L40,warp-select-tunable,524288,1024,64,1,128,9,1,1,1,0.0055957889500000005,1.0288622275961077,q >= 256
ampere01,L40,warp-select-tunable,524288,1024,128,1,128,9,1,1,1,0.0056201850499999996,1.0326547667474137,q >= 256
ampere01,L40,warp-select-tunable,524288,1024,256,1,128,9,1,1,1,0.005647887549999999,1.0184945099924991,q >= 256
ampere01,L40,warp-select-tunable,524288,1024,512,1,128,9,1,1,1,0.0057175693,1.0086416119892807,q >= 256
ampere01,L40,warp-select-tunable,524288,1024,1024,1,128,9,1,1,1,0.005907142549999999,1.002857395523863,q >= 256
ampere01,L40,warp-select-tunable,524288,1024,2048,1,128,9,1,1,1,0.00660964765,1.0028560313334416,q >= 256
ampere01,L40,warp-select-tunable,524288,2048,32,1,128,9,1,1,1,0.006483156500000001,1.0192877829760252,q >= 256
ampere01,L40,warp-select-tunable,524288,2048,64,1,128,9,1,1,1,0.006491530600000001,1.020303928898975,q >= 256
ampere01,L40,warp-select-tunable,524288,2048,128,1,128,9,1,1,1,0.006512414199999999,1.022909573107627,q >= 256
ampere01,L40,warp-select-tunable,524288,2048,256,1,128,9,1,1,1,0.00654082995,1.010203076947598,q >= 256
ampere01,L40,warp-select-tunable,524288,2048,512,1,128,9,1,1,1,0.00662106355,1.0067689853049024,q >= 256
ampere01,L40,warp-select-tunable,524288,2048,1024,1,128,9,1,1,1,0.0068509217,1.0005814421699526,q >= 256
ampere01,L40,warp-select-tunable,524288,2048,2048,1,128,9,1,1,1,0.012956040299999999,1.0048277417588947,q >= 256
ampere01,L40,warp-select-tunable,524288,4096,32,1,128,9,1,1,1,0.015091274799999999,1.436915000527205,q >= 256
ampere01,L40,warp-select-tunable,524288,4096,64,1,128,9,1,1,1,0.015106898799999999,1.4363405073208242,q >= 256
ampere01,L40,warp-select-tunable,524288,4096,128,1,128,9,1,1,1,0.01051748695,1.0002077686364543,q >= 256
ampere01,L40,warp-select-tunable,524288,4096,256,1,128,9,1,1,1,0.0105579647,1.0014035108852133,q >= 256
ampere01,L40,warp-select-tunable,524288,4096,512,1,128,9,1,1,1,0.014245606599999999,1.231580419896488,q >= 256
ampere01,L40,warp-select-tunable,524288,4096,1024,1,128,9,1,1,1,0.0134679619,1.0,q >= 256
ampere01,L40,warp-select-tunable,524288,4096,2048,1,128,9,1,1,1,0.02572972985,1.0030223255057158,q >= 256
ampere01,L40,warp-select-tunable,524288,8192,32,1,128,9,1,1,1,0.025069143449999998,1.2001511653290304,q >= 256
ampere01,L40,warp-select-tunable,524288,8192,64,1,128,9,1,1,1,0.02507991985,1.1773253680915066,q >= 256
ampere01,L40,warp-select-tunable,524288,8192,128,1,128,9,1,1,1,0.02080812345,1.0003957712962006,q >= 256
ampere01,L40,warp-select-tunable,524288,8192,256,1,128,9,1,1,1,0.02084988965,1.000219483376515,q >= 256
ampere01,L40,warp-select-tunable,524288,8192,512,1,128,9,1,1,1,0.0234593825,1.0542951106765985,q >= 256
ampere01,L40,warp-select-tunable,524288,8192,1024,1,128,9,1,1,1,0.026852283900000003,1.0006602062793444,q >= 256
ampere01,L40,warp-select-tunable,524288,8192,2048,1,128,9,1,1,1,0.05076043984999999,1.0034228451237335,q >= 256
ampere02,A100,bits,524288,64,2,1,512,16,1,1,1,0.0001660938,1.0,q == 64
ampere02,A100,bits,524288,64,4,1,512,16,1,1,1,0.00016586514999999998,1.0,q == 64
ampere02,A100,bits,524288,64,8,1,512,16,1,1,1,0.0001662323,1.0,q == 64
ampere02,A100,bits,524288,64,16,1,512,16,1,1,1,0.00017119885,1.0,q == 64
ampere02,A100,bits,524288,64,32,1,512,16,1,1,1,0.0001753969,1.0,q == 64
ampere02,A100,bits,524288,64,64,1,512,16,1,1,1,0.00018078529999999998,1.0,q == 64
ampere02,A100,bits,524288,64,128,1,512,16,1,1,1,0.0001942518,1.0,q == 64
ampere02,A100,bits,524288,64,256,1,512,16,1,1,1,0.0002222126,1.0,q == 64
ampere02,A100,bits,524288,64,512,1,512,16,1,1,1,0.0002805772,1.0,q == 64
ampere02,A100,bits,524288,64,1024,1,512,16,1,1,1,0.00031302935,1.041995990855262,q == 64
ampere02,A100,bits,524288,64,2048,1,512,16,1,1,1,0.0003905324,1.0403828184576038,q == 64
ampere02,A100,bits,524288,256,2,1,256,14,1,1,1,0.00036056399999999996,1.0321504307640164,q >= 256
ampere02,A100,bits,524288,256,4,1,256,14,1,1,1,0.0003594678,1.0284742655263455,q >= 256
ampere02,A100,bits,524288,256,8,1,256,14,1,1,1,0.00036615789999999997,1.0367750606258939,q >= 256
ampere02,A100,bits,524288,256,16,1,256,14,1,1,1,0.00036634635,1.0298497770557529,q >= 256
ampere02,A100,bits,524288,256,32,1,256,14,1,1,1,0.0003722495,1.029405217300889,q >= 256
ampere02,A100,bits,524288,256,64,1,256,14,1,1,1,0.00038560374999999997,1.0278982630527613,q >= 256
ampere02,A100,bits,524288,256,128,1,256,14,1,1,1,0.00040866875,1.0200995191037414,q >= 256
ampere02,A100,bits,524288,256,256,1,256,14,1,1,1,0.00046204415,1.006036294190467,q >= 256
ampere02,A100,bits,524288,256,512,1,256,14,1,1,1,0.0004828226,1.0095374661377505,q >= 256
ampere02,A100,bits,524288,256,1024,1,256,14,1,1,1,0.0008046554,1.1872292087262275,q >= 256
ampere02,A100,bits,524288,256,2048,1,256,14,1,1,1,0.00109659705,1.2427130086768028,q >= 256
ampere02,A100,bits,524288,512,2,1,256,14,1,1,1,0.00072701925,1.075409504578468,q >= 256
ampere02,A100,bits,524288,512,4,1,256,14,1,1,1,0.00073092315,1.0774162198702633,q >= 256
ampere02,A100,bits,524288,512,8,1,256,14,1,1,1,0.00073147115,1.0766812768927945,q >= 256
ampere02,A100,bits,524288,512,16,1,256,14,1,1,1,0.00073485335,1.0795211287551327,q >= 256
ampere02,A100,bits,524288,512,32,1,256,14,1,1,1,0.00074058635,1.079564778396878,q >= 256
ampere02,A100,bits,524288,512,64,1,256,14,1,1,1,0.0007524002,1.0754353982811906,q >= 256
ampere02,A100,bits,524288,512,128,1,256,14,1,1,1,0.0007804352,1.0747434224338164,q >= 256
ampere02,A100,bits,524288,512,256,1,256,14,1,1,1,0.0008527777999999999,1.1660526545001875,q >= 256
ampere02,A100,bits,524288,512,512,1,256,14,1,1,1,0.00086891895,1.1165598704104338,q >= 256
ampere02,A100,bits,524288,512,1024,1,256,14,1,1,1,0.0012275347,1.1569073569122768,q >= 256
ampere02,A100,bits,524288,512,2048,1,256,14,1,1,1,0.00167690725,1.2259250854740749,q >= 256
ampere02,A100,bits,524288,1024,2,1,256,14,1,1,1,0.001454225,1.054273336724272,q >= 256
ampere02,A100,bits,524288,1024,4,1,256,14,1,1,1,0.0014552569,1.056573363507033,q >= 256
ampere02,A100,bits,524288,1024,8,1,256,14,1,1,1,0.0014594623,1.057758819686056,q >= 256
ampere02,A100,bits,524288,1024,16,1,256,14,1,1,1,0.0014674447,1.0573135241151863,q >= 256
ampere02,A100,bits,524288,1024,32,1,256,14,1,1,1,0.0014738926999999999,1.0582569798708314,q >= 256
ampere02,A100,bits,524288,1024,64,1,256,14,1,1,1,0.00150222295,1.0649794871225906,q >= 256
ampere02,A100,bits,524288,1024,128,1,256,14,1,1,1,0.00155643475,1.0621629184642671,q >= 256
ampere02,A100,bits,524288,1024,256,1,256,14,1,1,1,0.0016841572999999998,1.1546532808869867,q >= 256
ampere02,A100,bits,524288,1024,512,1,256,14,1,1,1,0.0016901603000000001,1.1203734002842098,q >= 256
ampere02,A100,bits,524288,1024,1024,1,256,14,1,1,1,0.00217653245,1.094383968180123,q >= 256
ampere02,A100,bits,524288,1024,2048,1,256,14,1,1,1,0.00289112945,1.1259071353964019,q >= 256
ampere02,A100,bits,524288,2048,2,1,256,14,1,1,1,0.0027176644499999998,1.0221795592820275,q >= 256
ampere02,A100,bits,524288,2048,4,1,256,14,1,1,1,0.0027212682000000003,1.0234896304221996,q >= 256
ampere02,A100,bits,524288,2048,8,1,256,14,1,1,1,0.00273012695,1.025086896480462,q >= 256
ampere02,A100,bits,524288,2048,16,1,256,14,1,1,1,0.0027379489,1.0235067400933688,q >= 256
ampere02,A100,bits,524288,2048,32,1,256,14,1,1,1,0.0027472538,1.023900253077902,q >= 256
ampere02,A100,bits,524288,2048,64,1,256,14,1,1,1,0.00279002035,1.0310150912532239,q >= 256
ampere02,A100,bits,524288,2048,128,1,256,14,1,1,1,0.0028442499499999998,1.0404707555463988,q >= 256
ampere02,A100,bits,524288,2048,256,1,256,14,1,1,1,0.0030196679,1.0969552239565041,q >= 256
ampere02,A100,bits,524288,2048,512,1,256,14,1,1,1,0.003049239,1.0688278173778973,q >= 256
ampere02,A100,bits,524288,2048,1024,1,256,14,1,1,1,0.00416291385,1.1217106125585523,q >= 256
ampere02,A100,bits,524288,2048,2048,1,256,14,1,1,1,0.00571241975,1.1910460911392726,q >= 256
ampere02,A100,bits,524288,4096,2,1,256,14,1,1,1,0.0053284058,1.0119324681475876,q >= 256
ampere02,A100,bits,524288,4096,4,1,256,14,1,1,1,0.00533393955,1.0127491352659137,q >= 256
ampere02,A100,bits,524288,4096,8,1,256,14,1,1,1,0.00534742005,1.013542821440814,q >= 256
ampere02,A100,bits,524288,4096,16,1,256,14,1,1,1,0.00535451775,1.0126070531265663,q >= 256
ampere02,A100,bits,524288,4096,32,1,256,14,1,1,1,0.0053738794999999995,1.0145464472147578,q >= 256
ampere02,A100,bits,524288,4096,64,1,256,14,1,1,1,0.00540696235,1.0183005150419824,q >= 256
ampere02,A100,bits,524288,4096,128,1,256,14,1,1,1,0.00551471375,1.0308275397133138,q >= 256
ampere02,A100,bits,524288,4096,256,1,256,14,1,1,1,0.0057751211,1.073546815460791,q >= 256
ampere02,A100,bits,524288,4096,512,1,256,14,1,1,1,0.0058396439,1.0526802133480275,q >= 256
ampere02,A100,bits,524288,4096,1024,1,256,14,1,1,1,0.0081140148,1.1093169575808852,q >= 256
ampere02,A100,bits,524288,4096,2048,1,256,14,1,1,1,0.01096337245,1.163208150655664,q >= 256
ampere02,A100,bits,524288,8192,2,1,256,14,1,1,1,0.0105986197,1.015969073363033,q >= 256
ampere02,A100,bits,524288,8192,4,1,256,14,1,1,1,0.0106059918,1.015877008060592,q >= 256
ampere02,A100,bits,524288,8192,8,1,256,14,1,1,1,0.01061811465,1.0158505706642562,q >= 256
ampere02,A100,bits,524288,8192,16,1,256,14,1,1,1,0.0106446677,1.016293400776586,q >= 256
ampere02,A100,bits,524288,8192,32,1,256,14,1,1,1,0.01065577145,1.015806187000565,q >= 256
ampere02,A100,bits,524288,8192,64,1,256,14,1,1,1,0.01072663965,1.0192823348037705,q >= 256
ampere02,A100,bits,524288,8192,128,1,256,14,1,1,1,0.010870445650000001,1.0267150262046698,q >= 256
ampere02,A100,bits,524288,8192,256,1,256,14,1,1,1,0.0113176481,1.0663906383481117,q >= 256
ampere02,A100,bits,524288,8192,512,1,256,14,1,1,1,0.01147206805,1.049511528788769,q >= 256
ampere02,A100,bits,524288,8192,1024,1,256,14,1,1,1,0.0160949804,1.1129719413035517,q >= 256
ampere02,A100,bits,524288,8192,2048,1,256,14,1,1,1,0.0219031866,1.1650795892635544,q >= 256
ampere02,A100,bits-prefetch,524288,64,2,1,512,13,1,1,1,0.0001490029,1.0544387646605713,q == 64
ampere02,A100,bits-prefetch,524288,64,4,1,512,13,1,1,1,0.0001490258,1.0564608944973233,q == 64
ampere02,A100,bits-prefetch,524288,64,8,1,512,13,1,1,1,0.00015042754999999999,1.0550914268480005,q == 64
ampere02,A100,bits-prefetch,524288,64,16,1,512,13,1,1,1,0.00015535635,1.046492406588288,q == 64
ampere02,A100,bits-prefetch,524288,64,32,1,512,13,1,1,1,0.000158026,1.031256954129015,q == 64
ampere02,A100,bits-prefetch,524288,64,64,1,512,13,1,1,1,0.00016117935,1.0190144513750239,q == 64
ampere02,A100,bits-prefetch,524288,64,128,1,512,13,1,1,1,0.0001764044,1.01606599886761,q == 64
ampere02,A100,bits-prefetch,524288,64,256,1,512,13,1,1,1,0.0001992015,1.0,q == 64
ampere02,A100,bits-prefetch,524288,64,512,1,512,13,1,1,1,0.00024855164999999996,1.0,q == 64
ampere02,A100,bits-prefetch,524288,64,1024,1,512,13,1,1,1,0.0002702896,1.0,q == 64
ampere02,A100,bits-prefetch,524288,64,2048,1,512,13,1,1,1,0.0003741445,1.057400314214874,q == 64
ampere02,A100,bits-prefetch,524288,256,2,1,512,7,1,1,1,0.00043999465,1.2172307470139099,q >= 256
ampere02,A100,bits-prefetch,524288,256,4,1,512,7,1,1,1,0.00043985815,1.2208955658871694,q >= 256
ampere02,A100,bits-prefetch,524288,256,8,1,512,7,1,1,1,0.00044156655,1.2179585540004598,q >= 256
ampere02,A100,bits-prefetch,524288,256,16,1,512,7,1,1,1,0.00044731735000000004,1.216323913012149,q >= 256
ampere02,A100,bits-prefetch,524288,256,32,1,512,7,1,1,1,0.00044775314999999995,1.2181539988837407,q >= 256
ampere02,A100,bits-prefetch,524288,256,64,1,512,7,1,1,1,0.0004561048,1.2160792189552785,q >= 256
ampere02,A100,bits-prefetch,524288,256,128,1,512,7,1,1,1,0.00047218620000000005,1.2058378353531238,q >= 256
ampere02,A100,bits-prefetch,524288,256,256,1,512,7,1,1,1,0.0005088146,1.1781496102874887,q >= 256
ampere02,A100,bits-prefetch,524288,256,512,1,512,7,1,1,1,0.00058502605,1.2711318708000876,q >= 256
ampere02,A100,bits-prefetch,524288,256,1024,1,512,7,1,1,1,0.00065023885,1.019117099542216,q >= 256
ampere02,A100,bits-prefetch,524288,256,2048,1,512,7,1,1,1,0.0008203222499999999,1.0,q >= 256
ampere02,A100,bits-prefetch,524288,512,2,1,512,7,1,1,1,0.00072096255,1.0631490237064316,q >= 256
ampere02,A100,bits-prefetch,524288,512,4,1,512,7,1,1,1,0.0007190956999999999,1.0550623783135038,q >= 256
ampere02,A100,bits-prefetch,524288,512,8,1,512,7,1,1,1,0.0007227272499999999,1.0625209818664483,q >= 256
ampere02,A100,bits-prefetch,524288,512,16,1,512,7,1,1,1,0.00073641385,1.0739398962261653,q >= 256
ampere02,A100,bits-prefetch,524288,512,32,1,512,7,1,1,1,0.00073601235,1.0711293639875905,q >= 256
ampere02,A100,bits-prefetch,524288,512,64,1,512,7,1,1,1,0.0007538744999999999,1.0779478147797377,q >= 256
ampere02,A100,bits-prefetch,524288,512,128,1,512,7,1,1,1,0.0007700611,1.0744019421971578,q >= 256
ampere02,A100,bits-prefetch,524288,512,256,1,512,7,1,1,1,0.0008218675,1.130548196560571,q >= 256
ampere02,A100,bits-prefetch,524288,512,512,1,512,7,1,1,1,0.0009226759000000001,1.1823530953260724,q >= 256
ampere02,A100,bits-prefetch,524288,512,1024,1,512,7,1,1,1,0.00101731755,1.0030990720482977,q >= 256
ampere02,A100,bits-prefetch,524288,512,2048,1,512,7,1,1,1,0.00129540365,1.0,q >= 256
ampere02,A100,bits-prefetch,524288,1024,2,1,512,7,1,1,1,0.0013974769,1.0471337097582112,q >= 256
ampere02,A100,bits-prefetch,524288,1024,4,1,512,7,1,1,1,0.0013992848,1.0492395873481013,q >= 256
ampere02,A100,bits-prefetch,524288,1024,8,1,512,7,1,1,1,0.00140131205,1.0442399443494124,q >= 256
ampere02,A100,bits-prefetch,524288,1024,16,1,512,7,1,1,1,0.0014149238,1.0508172512192642,q >= 256
ampere02,A100,bits-prefetch,524288,1024,32,1,512,7,1,1,1,0.001419371,1.0505116278966493,q >= 256
ampere02,A100,bits-prefetch,524288,1024,64,1,512,7,1,1,1,0.0014409170000000001,1.0533022855637009,q >= 256
ampere02,A100,bits-prefetch,524288,1024,128,1,512,7,1,1,1,0.0014707363500000002,1.0562913533912888,q >= 256
ampere02,A100,bits-prefetch,524288,1024,256,1,512,7,1,1,1,0.0015329316,1.096914777010102,q >= 256
ampere02,A100,bits-prefetch,524288,1024,512,1,512,7,1,1,1,0.0017340463,1.1670831047660308,q >= 256
ampere02,A100,bits-prefetch,524288,1024,1024,1,512,7,1,1,1,0.0019276041500000001,1.0,q >= 256
ampere02,A100,bits-prefetch,524288,1024,2048,1,512,7,1,1,1,0.0024860203,1.0,q >= 256
ampere02,A100,bits-prefetch,524288,2048,2,1,512,7,1,1,1,0.00271359715,1.044978222794243,q >= 256
ampere02,A100,bits-prefetch,524288,2048,4,1,512,7,1,1,1,0.002718075,1.0450252949313152,q >= 256
ampere02,A100,bits-prefetch,524288,2048,8,1,512,7,1,1,1,0.00271665885,1.0425411749463895,q >= 256
ampere02,A100,bits-prefetch,524288,2048,16,1,512,7,1,1,1,0.0027350562500000003,1.0453566128252834,q >= 256
ampere02,A100,bits-prefetch,524288,2048,32,1,512,7,1,1,1,0.0027413383499999998,1.0474397843266334,q >= 256
ampere02,A100,bits-prefetch,524288,2048,64,1,512,7,1,1,1,0.0027732932500000003,1.0497748872212243,q >= 256
ampere02,A100,bits-prefetch,524288,2048,128,1,512,7,1,1,1,0.00278799755,1.0472152313908225,q >= 256
ampere02,A100,bits-prefetch,524288,2048,256,1,512,7,1,1,1,0.0029088451,1.0878578168541524,q >= 256
ampere02,A100,bits-prefetch,524288,2048,512,1,512,7,1,1,1,0.0032454547,1.1718582765040635,q >= 256
ampere02,A100,bits-prefetch,524288,2048,1024,1,512,7,1,1,1,0.00360636915,1.0,q >= 256
ampere02,A100,bits-prefetch,524288,2048,2048,1,512,7,1,1,1,0.004650929749999999,1.0,q >= 256
ampere02,A100,bits-prefetch,524288,4096,2,1,512,7,1,1,1,0.0053819109,1.054280176578594,q >= 256
ampere02,A100,bits-prefetch,524288,4096,4,1,512,7,1,1,1,0.00538612625,1.0530631478289552,q >= 256
ampere02,A100,bits-prefetch,524288,4096,8,1,512,7,1,1,1,0.0053990613,1.0538664268846842,q >= 256
ampere02,A100,bits-prefetch,524288,4096,16,1,512,7,1,1,1,0.0054186095,1.0548394260621463,q >= 256
ampere02,A100,bits-prefetch,524288,4096,32,1,512,7,1,1,1,0.00543628595,1.0535957947381627,q >= 256
ampere02,A100,bits-prefetch,524288,4096,64,1,512,7,1,1,1,0.00545907185,1.0535918386634957,q >= 256
ampere02,A100,bits-prefetch,524288,4096,128,1,512,7,1,1,1,0.0055143441000000005,1.0534769030479738,q >= 256
ampere02,A100,bits-prefetch,524288,4096,256,1,512,7,1,1,1,0.0057491449,1.0991288796309568,q >= 256
ampere02,A100,bits-prefetch,524288,4096,512,1,512,7,1,1,1,0.006453560299999999,1.1925773614157806,q >= 256
